batter,season,player_name,pitches_seen,plate_appearances,batted_balls,pitches_in_zone,pitches_out_zone,swing_rate,contact_rate,whiff_rate,take_rate,zone_swing_rate,chase_rate,zone_contact_rate,out_zone_contact_rate,zone_whiff_rate,out_zone_whiff_rate,zone_take_rate,out_zone_take_rate,called_strike_rate,called_strike_in_zone_rate,ball_out_zone_rate,chase_minus_zone_swing,contact_gap,ev_mean,ev_sd,ev_min,ev_p10,ev_p25,ev_median,ev_p75,ev_p90,ev_p95,ev_max,ev_iqr,weak_contact_rate,medium_contact_rate,hard_hit_rate,elite_ev_rate,top_end_ev_rate,la_mean,la_sd,la_min,la_p10,la_p25,la_median,la_p75,la_p90,la_max,la_iqr,ground_ball_rate,line_drive_rate,fly_ball_rate,popup_rate,sweet_spot_rate,hard_sweet_spot_rate,distance_mean,distance_sd,distance_p75,distance_p90,distance_max,xba,xwoba,woba,run_value,run_value_per_pa,barrel_rate,solid_contact_rate,flare_burner_rate,poorly_hit_rate,bat_speed_mean,bat_speed_sd,bat_speed_p75,bat_speed_p90,swing_length_mean,swing_length_sd,swing_length_p75,swing_length_p90,full_name,birth_date,height,weight,current_age,bat_side,throw_hand,primary_position,height_inches,age,oaa,sprint_speed,next_observed_season,survived_next_year
608686,2022,"Mayfield, Jack",304,304,85,127,141,0.5032894736842105,0.7516339869281046,0.24836601307189543,0.4934210526315789,0.6220472440944882,0.3120567375886525,0.8860759493670886,0.5227272727272727,0.11392405063291139,0.4772727272727273,0.3700787401574803,0.6879432624113475,0.17105263157894737,0.33858267716535434,0.624113475177305,-0.3099905065058357,0.36334867663981585,82.17647058823529,11.331200573751092,60.5,69.34,72.9,81.2,91.6,96.86000000000001,100.03999999999999,105.7,18.69999999999999,0.3411764705882353,0.4588235294117647,0.2,0.058823529411764705,0.011764705882352941,19.4,33.86464654642487,-68,-28.599999999999994,-3,20,49,58.20000000000002,89,52,0.4,0.1411764705882353,0.21176470588235294,0.24705882352941178,0.23529411764705882,0.07058823529411765,147.95294117647057,111.31197106313762,226,295.40000000000003,419,0.2516938775510204,0.2103920252525253,0.2806930693069307,-3.313999999999998,-0.010901315789473677,0.017857142857142856,0.03571428571428571,0.23214285714285715,0.13157894736842105,NA,NA,NA,NA,NA,NA,NA,NA,Jack Mayfield,1990-09-30,"5' 11""",190,35,R,R,2B,71,32,NA,27.3,NA,NA
608700,2015,"Plawecki, Kevin",771,771,165,417,311,0.4591439688715953,0.7824858757062146,0.2175141242937853,0.522697795071336,0.5971223021582733,0.2508038585209003,0.8995983935742972,0.47435897435897434,0.10040160642570281,0.5256410256410257,0.40047961630695444,0.707395498392283,0.19455252918287938,0.3213429256594724,0.6559485530546624,-0.346318443637373,0.4252394192153228,87.99030303030302,12.896550040859497,44.3,73.1,80,90.3,97.7,101.97999999999999,105.74,112.8,17.700000000000003,0.13333333333333333,0.5454545454545454,0.3212121212121212,0.15757575757575756,0.06666666666666667,9.757575757575758,28.600091999500563,-72,-25.599999999999998,-8,12,29,46.79999999999998,69,37,0.4727272727272727,0.23636363636363636,0.20606060606060606,0.08484848484848485,0.36363636363636365,0.15757575757575756,165.57236842105263,133.47756226718596,285,336.5,410,0.3001714285714286,0.27006442211055276,0.29308035714285713,-6.411999999999985,-0.008316472114137463,0.03496503496503497,0.03496503496503497,0.26573426573426573,0.12321660181582361,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,24,NA,26.9,2016,1
608700,2016,"Plawecki, Kevin",599,599,150,255,261,0.4991652754590985,0.802675585284281,0.19732441471571907,0.48580968280467446,0.6549019607843137,0.29118773946360155,0.8802395209580839,0.6842105263157895,0.11976047904191617,0.3157894736842105,0.34509803921568627,0.6743295019157088,0.15525876460767946,0.2784313725490196,0.6360153256704981,-0.3637142213207122,0.1960289946422944,80.21066666666667,14.571684165474641,40,62.53000000000001,71.30000000000001,80.75,89.7,99.96999999999998,104.41999999999999,107.8,18.39999999999999,0.38,0.46,0.16,0.1,0.04666666666666667,10.98,32.51029160746924,-56,-32,-16,13.5,35,54.29999999999998,88,51,0.4533333333333333,0.18666666666666668,0.23333333333333334,0.12666666666666668,0.2733333333333333,0.08,136.7357142857143,120.60295823675864,227.25,306.2,392,0.23269662921348314,0.23566845801526717,0.301336898395722,-4.371000000000004,-0.007297161936560942,0.02247191011235955,0.033707865168539325,0.1348314606741573,0.12020033388981637,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,25,NA,26.4,2017,1
608700,2017,"Plawecki, Kevin",446,446,126,208,202,0.48878923766816146,0.7935779816513762,0.20642201834862386,0.4977578475336323,0.6875,0.2722772277227723,0.8601398601398601,0.6727272727272727,0.13986013986013987,0.32727272727272727,0.3125,0.7277227722772277,0.14573991031390135,0.25961538461538464,0.6831683168316832,-0.4152227722772277,0.18741258741258737,81.46984126984127,15.843450481968985,22.7,63.400000000000006,72.44999999999999,82.9,91.975,101.25,103.67500000000001,110.5,19.525000000000006,0.3253968253968254,0.4603174603174603,0.21428571428571427,0.1349206349206349,0.03968253968253968,17.27777777777778,28.86538103372658,-46,-21,-4.5,16,37,54,84,41.5,0.36507936507936506,0.23809523809523808,0.2698412698412698,0.12698412698412698,0.36507936507936506,0.11904761904761904,155.58620689655172,116.49945467052942,238.25,326,414,0.3107123287671233,0.32122815,0.3304166666666667,0.024999999999999717,5.605381165919219e-5,0.04054054054054054,0.04054054054054054,0.25675675675675674,0.10986547085201794,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,26,NA,26.1,2018,1
608700,2018,"Plawecki, Kevin",897,897,229,424,418,0.47268673355629875,0.7877358490566038,0.21226415094339623,0.5250836120401338,0.6556603773584906,0.24880382775119617,0.8597122302158273,0.5961538461538461,0.14028776978417265,0.40384615384615385,0.3443396226415094,0.7488038277511961,0.16610925306577481,0.3089622641509434,0.7009569377990431,-0.40685654960729445,0.2635583840619812,82.47860262008733,14.95989450674035,33.6,64.46000000000001,72.1,81.8,95,101.7,104.06,111.6,22.900000000000006,0.31877729257641924,0.4279475982532751,0.25327510917030566,0.14847161572052403,0.026200873362445413,14.057017543859649,30.397097210409324,-82,-23.89999999999999,-8,16,35,54.30000000000001,84,43,0.43859649122807015,0.19298245614035087,0.22807017543859648,0.14035087719298245,0.2850877192982456,0.10480349344978165,146.23744292237444,123.85845081908188,235,326.60000000000036,404,0.30209154929577464,0.3065709633027523,0.31595330739299615,-2.4509999999999983,-0.0027324414715719043,0.04895104895104895,0.06993006993006994,0.21678321678321677,0.10590858416945373,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,27,NA,26,2019,1
608700,2019,"Plawecki, Kevin",658,658,187,295,300,0.48328267477203646,0.7987421383647799,0.20125786163522014,0.5167173252279635,0.6915254237288135,0.23666666666666666,0.8725490196078431,0.704225352112676,0.12745098039215685,0.29577464788732394,0.30847457627118646,0.7633333333333333,0.14437689969604864,0.26101694915254237,0.7066666666666667,-0.45485875706214685,0.16832366749516714,82.35561497326204,13.799852267457267,45.5,63.739999999999995,73.05000000000001,81.3,95.35,100.64,103.41,109.4,22.299999999999983,0.32085561497326204,0.41711229946524064,0.2620320855614973,0.12299465240641712,0.016042780748663103,17.79144385026738,31.45169246092769,-62,-25,-5.5,20,41,60.400000000000006,87,46.5,0.40106951871657753,0.16042780748663102,0.29411764705882354,0.1443850267379679,0.25133689839572193,0.11229946524064172,153.29943502824858,121.08714766326132,239,319.4000000000001,424,0.264981981981982,0.2714795592105263,0.3183937823834197,-1.2720000000000038,-0.0019331306990881517,0.035398230088495575,0.04424778761061947,0.23893805309734514,0.11702127659574468,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,28,NA,26,2020,1
608700,2020,"Plawecki, Kevin",310,310,99,137,140,0.47419354838709676,0.8435374149659864,0.1564625850340136,0.5258064516129032,0.656934306569343,0.3142857142857143,0.9444444444444444,0.6590909090909091,0.05555555555555555,0.3409090909090909,0.34306569343065696,0.6857142857142857,0.13225806451612904,0.27007299270072993,0.65,-0.34264859228362876,0.28535353535353536,85.47171717171717,12.687025675493071,41.7,70.22,77.15,87.6,93.9,100.78,102.48,106.6,16.75,0.1919191919191919,0.6161616161616161,0.1919191919191919,0.12121212121212122,0.030303030303030304,12.95959595959596,33.10432464254734,-59,-33.2,-11,15,40,53.400000000000006,83,51,0.43434343434343436,0.15151515151515152,0.23232323232323232,0.18181818181818182,0.23232323232323232,0.0707070707070707,152.010101010101,123.92068685906459,252,311.6,409,0.3172542372881356,0.2957327236842105,0.4059782608695652,4.651999999999992,0.015006451612903201,0.01694915254237288,0.01694915254237288,0.3050847457627119,0.12580645161290321,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,29,NA,25.5,2021,1
608700,2021,"Plawecki, Kevin",624,624,216,311,288,0.47596153846153844,0.8383838383838383,0.16161616161616163,0.5240384615384616,0.6591639871382636,0.23958333333333334,0.8975609756097561,0.6956521739130435,0.1024390243902439,0.30434782608695654,0.3408360128617363,0.7604166666666666,0.1778846153846154,0.31189710610932475,0.7118055555555556,-0.41958065380493026,0.20190880169671266,83.20277777777778,15.260497467177682,30.8,65.7,74.425,82.5,94.5,103.45,106.67499999999998,110.1,20.075000000000003,0.2916666666666667,0.4675925925925926,0.24074074074074073,0.1574074074074074,0.0787037037037037,16.15277777777778,36.36264108486436,-87,-34.5,-9,18.5,47.25,63,83,56.25,0.41203703703703703,0.16203703703703703,0.19907407407407407,0.22685185185185186,0.25,0.1111111111111111,149.11574074074073,124.58187009243287,246.5,326,409,0.285075,0.31881609912589254,0.3274193548387097,-2.2099999999999964,-0.003541666666666661,0.0703125,0.0625,0.1875,0.13942307692307693,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,30,NA,25.5,2022,1
608700,2022,"Plawecki, Kevin",647,647,223,314,305,0.4775888717156105,0.7993527508090615,0.20064724919093851,0.5193199381761978,0.643312101910828,0.28524590163934427,0.8861386138613861,0.6091954022988506,0.11386138613861387,0.39080459770114945,0.3535031847133758,0.7114754098360656,0.18083462132921174,0.3343949044585987,0.6688524590163935,-0.3580662002714837,0.27694321156253554,81.19417040358745,15.635332248192633,8.2,65.64,72.7,80.4,92.8,100.74,102.9,107.7,20.099999999999994,0.33183856502242154,0.4663677130044843,0.20179372197309417,0.11659192825112108,0.026905829596412557,15.426008968609866,34.9872904303488,-58,-34,-12,16,41.5,61.60000000000002,85,53.5,0.4304932735426009,0.15695067264573992,0.2242152466367713,0.18834080717488788,0.2242152466367713,0.06726457399103139,135.8968609865471,117.0909138542326,228.5,309.8,400,0.2636181818181818,0.25187628126120026,0.2524324324324324,-9.656000000000006,-0.014924265842349314,0,0.059322033898305086,0.2542372881355932,0.125193199381762,NA,NA,NA,NA,NA,NA,NA,NA,Kevin Plawecki,1991-02-26,"6' 2""",208,35,R,R,C,74,31,NA,24.8,NA,NA
608701,2015,"Refsnyder, Rob",200,200,23,52,51,0.51,0.7058823529411765,0.29411764705882354,0.49,0.6538461538461539,0.23529411764705882,0.9411764705882353,0.5833333333333334,0.058823529411764705,0.4166666666666667,0.34615384615384615,0.7647058823529411,0.145,0.3269230769230769,0.6666666666666666,-0.41855203619909503,0.3578431372549019,86.56086956521739,12.352134122948323,58.6,73.72,80.4,86.4,95.9,100.42,102.57,106.7,15.5,0.17391304347826086,0.5217391304347826,0.30434782608695654,0.17391304347826086,0.043478260869565216,7.434782608695652,24.154476503908455,-28,-20.4,-11.5,9,23,32.8,69,34.5,0.5217391304347826,0.2608695652173913,0.17391304347826086,0.043478260869565216,0.391304347826087,0.13043478260869565,141.2,146.18215025313995,249.5,372.70000000000005,395,0.3497142857142857,0.37403372,0.40320512820512816,4.422000000000002,0.02211000000000001,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.06,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,24,NA,27.2,2016,1
608701,2016,"Refsnyder, Rob",658,658,138,309,288,0.4513677811550152,0.7946127946127947,0.2053872053872054,0.5379939209726444,0.5825242718446602,0.2465277777777778,0.9111111111111111,0.6197183098591549,0.08888888888888889,0.38028169014084506,0.4174757281553398,0.7291666666666666,0.1945288753799392,0.343042071197411,0.6701388888888888,-0.33599649406688237,0.2913928012519562,85.5695652173913,14.126248326444895,39.1,67.82000000000001,78.19999999999999,86.94999999999999,96.54999999999998,101.83,104.49000000000001,108.9,18.349999999999994,0.2028985507246377,0.4855072463768116,0.3115942028985507,0.15217391304347827,0.050724637681159424,9.557971014492754,28.243988602949365,-63,-21,-8.5,8,26.75,49,83,35.25,0.5217391304347826,0.21014492753623187,0.17391304347826086,0.09420289855072464,0.32608695652173914,0.11594202898550725,143.37209302325581,121.80286774175833,251,308.8,385,0.32236893203883493,0.29596726,0.30261780104712044,-5.233000000000002,-0.007952887537993924,0.009523809523809525,0.047619047619047616,0.2571428571428571,0.1094224924012158,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,25,NA,27.4,2017,1
608701,2017,"Refsnyder, Rob",395,395,83,159,160,0.45569620253164556,0.7333333333333333,0.26666666666666666,0.5341772151898734,0.6981132075471698,0.1625,0.8108108108108109,0.6538461538461539,0.1891891891891892,0.34615384615384615,0.3018867924528302,0.8375,0.14177215189873418,0.2389937106918239,0.7625,-0.5356132075471698,0.156964656964657,81.54578313253012,15.860691563712603,41.6,60.66,69.05000000000001,82.4,94.9,102.97999999999999,105.67,108.9,25.849999999999994,0.3855421686746988,0.3614457831325301,0.25301204819277107,0.14457831325301204,0.07228915662650602,10.867469879518072,29.0612352163653,-48,-25.799999999999997,-10,10,33.5,43,88,43.5,0.46987951807228917,0.1927710843373494,0.25301204819277107,0.08433734939759036,0.27710843373493976,0.07228915662650602,141.625,122.9887691692707,246.25,323.30000000000007,379,0.27680645161290324,0.2615171529411765,0.23595041322314048,-10.29300000000001,-0.02605822784810129,0.03225806451612903,0.03225806451612903,0.1935483870967742,0.11645569620253164,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,26,NA,27.3,2018,1
608701,2018,"Refsnyder, Rob",484,484,84,199,191,0.41115702479338845,0.7135678391959799,0.2864321608040201,0.5826446280991735,0.592964824120603,0.15706806282722513,0.7966101694915254,0.7666666666666667,0.2033898305084746,0.23333333333333334,0.4020100502512563,0.8324607329842932,0.2066115702479339,0.36180904522613067,0.7643979057591623,-0.4358967612933779,0.029943502824858692,85.62380952380953,13.885535674770704,51.9,67.45,74.975,85.75,97.00000000000001,104.22999999999999,105.755,110.2,22.02500000000002,0.25,0.4642857142857143,0.2857142857142857,0.19047619047619047,0.07142857142857142,16.80952380952381,25.19919495294512,-35,-20.4,-5.25,19,35.25,48.400000000000006,69,40.5,0.39285714285714285,0.20238095238095238,0.30952380952380953,0.09523809523809523,0.3333333333333333,0.11904761904761904,170.6875,119.9955266835003,272.5,324.20000000000005,401,0.30649056603773583,0.3283942222222222,0.28283582089552234,-3.4130000000000007,-0.007051652892561985,0.07272727272727272,0.03636363636363636,0.2545454545454545,0.07231404958677685,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,27,NA,27.7,2020,0
608701,2020,"Refsnyder, Rob",183,183,43,73,73,0.4972677595628415,0.7912087912087912,0.2087912087912088,0.5027322404371585,0.726027397260274,0.2876712328767123,0.7735849056603774,0.6666666666666666,0.22641509433962265,0.3333333333333333,0.273972602739726,0.7123287671232876,0.15300546448087432,0.273972602739726,0.589041095890411,-0.4383561643835617,0.10691823899371078,79.25813953488372,17.438029494376167,13.9,62.199999999999996,69.6,80.2,92.85,98.30000000000001,99.59,104.7,23.25,0.3488372093023256,0.4186046511627907,0.23255813953488372,0.046511627906976744,0,19.11627906976744,31.00707239011739,-54,-30.2,1.5,30,42.5,50.40000000000001,71,41,0.3953488372093023,0.06976744186046512,0.4186046511627907,0.11627906976744186,0.2558139534883721,0.09302325581395349,156.86046511627907,114.84805311602116,239.5,299.20000000000005,382,0.3603125,0.2783355,0.3663636363636364,1.343999999999999,0.007344262295081961,0,0.10526315789473684,0.3157894736842105,0.060109289617486336,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,29,NA,27,2021,1
608701,2021,"Refsnyder, Rob",661,661,181,314,326,0.4084720121028744,0.7666666666666667,0.23333333333333334,0.5915279878971256,0.6114649681528662,0.19631901840490798,0.8489583333333334,0.578125,0.15104166666666666,0.421875,0.3885350318471338,0.803680981595092,0.19969742813918306,0.3375796178343949,0.7361963190184049,-0.41514594974795826,0.27083333333333337,82.69281767955802,16.011652122227776,28.4,64.2,73.3,84.8,94.5,101.9,106.1,111,21.200000000000003,0.30386740331491713,0.4585635359116022,0.23756906077348067,0.14917127071823205,0.0718232044198895,13.265193370165745,34.213485865975265,-87,-36,-9,18,38,52,85,47,0.4088397790055249,0.14917127071823205,0.292817679558011,0.14917127071823205,0.281767955801105,0.09944751381215469,156.41988950276243,126.1560781201381,257,331,418,0.3463448275862069,0.34061239215401606,0.29748427672955974,-4.556000000000002,-0.006892586989409988,0.0625,0.125,0.21875,0.08623298033282904,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,30,NA,27.3,2022,1
608701,2022,"Refsnyder, Rob",616,616,167,289,276,0.4366883116883117,0.7434944237918215,0.25650557620817843,0.5633116883116883,0.6020761245674741,0.2572463768115942,0.8160919540229885,0.647887323943662,0.1839080459770115,0.352112676056338,0.39792387543252594,0.7427536231884058,0.19967532467532467,0.34256055363321797,0.6847826086956522,-0.3448297477558799,0.1682046300793265,83.02035928143712,14.308985040253118,29.8,67.36,73.3,81.1,95.6,101.92,103.9,108.8,22.299999999999997,0.32335329341317365,0.41916167664670656,0.25748502994011974,0.15568862275449102,0.023952095808383235,16.059880239520957,28.991211921205874,-71,-23,-1,18,33.5,51.80000000000001,83,34.5,0.3592814371257485,0.2275449101796407,0.2994011976047904,0.11377245508982035,0.40119760479041916,0.16167664670658682,164.68072289156626,121.7427510955899,245.75,342,436,0.39589473684210524,0.3854729098283931,0.3695652173913044,6.346000000000001,0.010301948051948054,0.13253012048192772,0.13253012048192772,0.30120481927710846,0.05844155844155844,NA,NA,NA,NA,NA,NA,NA,NA,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,31,NA,27.1,2023,1
608701,2023,"Refsnyder, Rob",874,874,220,398,390,0.4233409610983982,0.7486486486486487,0.25135135135135134,0.5755148741418764,0.6231155778894473,0.18461538461538463,0.8225806451612904,0.6388888888888888,0.1774193548387097,0.3611111111111111,0.3768844221105528,0.8153846153846154,0.17963386727688788,0.3417085427135678,0.7589743589743589,-0.43850019327406264,0.18369175627240153,80.70954545454545,15.29637047028263,14.7,62.959999999999994,71,79.9,92.525,101.11999999999999,103.00999999999999,108.9,21.525000000000006,0.36818181818181817,0.4409090909090909,0.19090909090909092,0.1318181818181818,0.02727272727272727,14.104072398190045,32.821459605156456,-68,-33,-11,17,41,57,86,52,0.3936651583710407,0.2081447963800905,0.25339366515837103,0.14479638009049775,0.34841628959276016,0.14027149321266968,152.32579185520362,121.84171070745893,244,319,409,0.32741964285714287,0.34718980863245236,0.3452586206896552,4.027000000000009,0.004607551487414198,0.0603448275862069,0.08620689655172414,0.2672413793103448,0.07780320366132723,71.68151260504202,5.670260903131841,74.5,76.52000000000001,7.265546218487395,0.74656694215384,7.75,8.3,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,32,NA,27.1,2024,1
608701,2024,"Refsnyder, Rob",1172,1172,366,600,548,0.4590443686006826,0.7509293680297398,0.24907063197026022,0.5341296928327645,0.6516666666666666,0.2518248175182482,0.8388746803069054,0.5289855072463768,0.16112531969309463,0.47101449275362317,0.345,0.7481751824817519,0.17918088737201365,0.31333333333333335,0.7043795620437956,-0.3998418491484184,0.30988917306052854,82.66584699453551,15.8383566920717,22.3,62.45,72.14999999999999,83.15,94.49999999999999,103.2,106.67500000000001,112.1,22.349999999999994,0.3224043715846995,0.4344262295081967,0.24316939890710382,0.1721311475409836,0.08743169398907104,13.92896174863388,33.78944282746187,-68,-34.5,-12.75,16,40,57,83,52.75,0.4180327868852459,0.1830601092896175,0.23770491803278687,0.16120218579234974,0.2814207650273224,0.1284153005464481,147.5945205479452,121.06775404208265,237,310.6,419,0.34335326086956525,0.3280023124113302,0.36726973684210523,12.148999999999951,0.010366040955631357,0.09947643979057591,0.04712041884816754,0.25654450261780104,0.09726962457337884,70.8160469667319,8.126143770459759,74.9,76.6,7.545988258317026,0.8792479807349963,8.1,8.6,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,33,NA,27.3,2025,1
608701,2025,"Refsnyder, Rob",889,889,225,408,406,0.4094488188976378,0.760989010989011,0.23901098901098902,0.5849268841394826,0.6176470588235294,0.19950738916256158,0.8253968253968254,0.5555555555555556,0.1746031746031746,0.4444444444444444,0.38235294117647056,0.8004926108374384,0.1856017997750281,0.34068627450980393,0.7635467980295566,-0.41813966966096783,0.26984126984126977,83.97288888888889,14.808929591125775,25.9,65.36,74.8,82.6,96.8,102.91999999999999,105.24,111.5,22,0.25333333333333335,0.4577777777777778,0.28888888888888886,0.17333333333333334,0.057777777777777775,18.31111111111111,33.22530112610922,-55,-28.199999999999996,-10,22,43,61.599999999999994,86,53,0.37777777777777777,0.16444444444444445,0.26222222222222225,0.19555555555555557,0.27555555555555555,0.13333333333333333,155.36444444444444,123.67140569792839,243,331.6,463,0.3441171171171171,0.33720376815670455,0.3464622641509434,2.291999999999997,0.0025781777277840237,0.10084033613445378,0.11764705882352941,0.23529411764705882,0.07311586051743532,71.36811145510836,7.10055145001932,75.45,76.98,7.58328173374613,0.7665963358370067,8.1,8.68,Rob Refsnyder,1991-03-26,"5' 11""",215,35,R,R,RF,71,34,NA,26.7,NA,NA
608703,2015,"Reynolds, Matt",92,92,0,5,8,0.6630434782608695,0.6885245901639344,0.3114754098360656,0.33695652173913043,0.4,0.125,1,1,0,0,0.6,0.875,0.14130434782608695,0.6,0.75,-0.275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4211538461538462,3.679999999999999,0.03999999999999999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Matt Reynolds,1990-12-03,"6' 1""",210,35,R,R,3B,73,25,NA,NA,2016,1
608703,2016,"Reynolds, Matt",438,438,77,169,176,0.4771689497716895,0.7177033492822966,0.2822966507177033,0.5182648401826484,0.6035502958579881,0.29545454545454547,0.8431372549019608,0.5769230769230769,0.1568627450980392,0.4230769230769231,0.38461538461538464,0.7045454545454546,0.18949771689497716,0.3609467455621302,0.6363636363636364,-0.30809575040344267,0.2662141779788839,82.11558441558441,14.735332269350938,34.5,64.56,73.2,82.9,94.9,100.67999999999999,101.56000000000002,103.5,21.700000000000003,0.35064935064935066,0.4025974025974026,0.24675324675324675,0.16883116883116883,0,10.285714285714286,29.075155402063384,-66,-25.4,-15,12,32,45,69,47,0.44155844155844154,0.22077922077922077,0.2597402597402597,0.07792207792207792,0.3246753246753247,0.15584415584415584,149.2,126.2534987473454,239,329.8,404,0.3567,0.2688064880952381,0.31390977443609025,-0.7610000000000021,-0.001737442922374434,0.0784313725490196,0.058823529411764705,0.2549019607843137,0.07077625570776255,NA,NA,NA,NA,NA,NA,NA,NA,Matt Reynolds,1990-12-03,"6' 1""",210,35,R,R,3B,73,26,NA,27.8,2017,1
608703,2017,"Reynolds, Matt",534,534,109,229,252,0.40074906367041196,0.7616822429906542,0.2383177570093458,0.5917602996254682,0.6069868995633187,0.21825396825396826,0.8705035971223022,0.5272727272727272,0.12949640287769784,0.4727272727272727,0.3930131004366812,0.7817460317460317,0.19662921348314608,0.3231441048034934,0.6904761904761905,-0.3887329313093505,0.34323086984957496,82.39816513761468,15.539102300513063,37.4,66.06,73.9,83,94.2,100.32,102.97999999999999,107.4,20.299999999999997,0.29357798165137616,0.46788990825688076,0.23853211009174313,0.11009174311926606,0.03669724770642202,15.44954128440367,29.516312576623875,-67,-21,-3,20,39,48,85,42,0.3944954128440367,0.2018348623853211,0.3211009174311927,0.08256880733944955,0.27522935779816515,0.07339449541284404,159.83495145631068,120.23841488259075,255.5,307.8,394,0.30516901408450703,0.2683294122807018,0.28273381294964023,-6.110999999999998,-0.011443820224719098,0.027777777777777776,0.027777777777777776,0.25,0.09363295880149813,NA,NA,NA,NA,NA,NA,NA,NA,Matt Reynolds,1990-12-03,"6' 1""",210,35,R,R,3B,73,27,NA,27.3,2018,1
608703,2018,"Reynolds, Matt",157,157,10,24,28,0.47770700636942676,0.52,0.48,0.5222929936305732,0.4583333333333333,0.21428571428571427,0.7272727272727273,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.5416666666666666,0.7857142857142857,0.14012738853503184,0.5,0.7142857142857143,-0.24404761904761904,0.06060606060606066,83.82000000000001,16.78821014879192,55.2,62.03999999999999,76.325,82.15,99.95,103.05999999999999,103.32999999999998,103.6,23.625,0.2,0.5,0.3,0.3,0,13.8,29.077673756872493,-21,-15.6,-7.75,2,41,53.3,56,48.75,0.6,0,0.2,0.2,0.1,0,103.22222222222223,78.69526316395698,154,203.6,218,0.20455555555555555,0.17825214285714286,0.37343750000000003,1.840000000000002,0.011719745222929949,0,0,0.1111111111111111,0.050955414012738856,NA,NA,NA,NA,NA,NA,NA,NA,Matt Reynolds,1990-12-03,"6' 1""",210,35,R,R,3B,73,28,NA,25.4,2020,0
608703,2020,"Reynolds, Matt",121,121,18,40,46,0.4380165289256198,0.6981132075471698,0.3018867924528302,0.5619834710743802,0.6,0.2608695652173913,0.875,0.5,0.125,0.5,0.4,0.7391304347826086,0.2231404958677686,0.4,0.6304347826086957,-0.3391304347826087,0.375,79.38333333333333,12.07375617756521,61.8,64.64,68.47500000000001,79.5,90.52499999999999,94.3,95.10999999999999,99.7,22.049999999999983,0.3888888888888889,0.5555555555555556,0.05555555555555555,0,0,19.27777777777778,30.683978489558886,-49,-19.9,-3.25,28.5,40.25,51.5,58,43.5,0.2777777777777778,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.2777777777777778,0,164,108.32196018732088,225,281.40000000000003,327,0.17375,0.06072727272727273,0.2514705882352941,-1.9470000000000005,-0.016090909090909097,0,0,0.16666666666666666,0.04132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,Matt Reynolds,1990-12-03,"6' 1""",210,35,R,R,3B,73,30,NA,NA,2021,1
